Delay ID,Flight ID,Delay Reason,Delay Duration,Delayed Reported By
993,993,Weather,88,FAA
994,994,ATC,189,FAA
995,995,Security,55,FAA
996,996,Crew,175,Airline
997,997,ATC,16,FAA
998,998,ATC,64,Pilot
999,999,Technical,71,FAA
1000,1000,Weather,70,Airline
1001,1001,Crew,118,Airline
1002,1002,ATC,203,Airline
1003,1003,Technical,191,FAA
1004,1004,Security,15,Airline
1005,1005,ATC,151,Airline
1006,1006,Security,186,FAA
1007,1007,Weather,219,FAA
1008,1008,Crew,42,Airline
1009,1009,Weather,45,Airport
1010,1010,Crew,13,FAA
1011,1011,ATC,31,Airport
1012,1012,ATC,199,FAA
1013,1013,ATC,55,Airport
1014,1014,Technical,78,Airport
1015,1015,Weather,73,Pilot
1016,1016,Security,77,Pilot
1017,1017,Technical,95,FAA
1018,1018,Crew,13,Pilot
1019,1019,Crew,153,Pilot
1020,1020,Weather,204,Airline
1021,1021,Crew,5,FAA
1022,1022,Security,91,Airport
1023,1023,ATC,192,Pilot
1024,1024,Crew,190,Airline
1025,1025,Crew,166,FAA
1026,1026,ATC,188,FAA
1027,1027,ATC,221,Airport
1028,1028,Weather,178,FAA
1029,1029,Weather,57,Airport
1030,1030,Technical,97,Airport
1031,1031,Security,227,Airport
1032,1032,Technical,119,Airline
1033,1033,Crew,117,Airport
1034,1034,ATC,229,Airline
1035,1035,Technical,223,FAA
1036,1036,Security,192,Airport
1037,1037,Security,208,Pilot
1038,1038,Technical,37,Pilot
1039,1039,ATC,39,FAA
1040,1040,Security,180,Airport
1041,1041,Security,65,Airline
1042,1042,Security,226,Airline
1043,1043,Security,176,Airport
1044,1044,Weather,171,Airline
1045,1045,Weather,170,FAA
1046,1046,ATC,194,FAA
1047,1047,Crew,21,FAA
1048,1048,ATC,68,Airline
1049,1049,ATC,13,Pilot
1050,1050,ATC,66,Airline
1051,1051,Technical,200,Airport
1052,1052,ATC,159,Airline
1053,1053,Crew,38,Airport
1054,1054,Technical,71,Airline
1055,1055,Security,72,FAA
1056,1056,Weather,224,Airline
1057,1057,Technical,216,Airline
1058,1058,ATC,78,Airport
1059,1059,Technical,131,Pilot
1060,1060,Weather,207,Airline
1061,1061,Technical,64,Pilot
1062,1062,Weather,175,Airline
1063,1063,Technical,199,Airline
1064,1064,Weather,46,Pilot
1065,1065,Technical,54,Pilot
1066,1066,ATC,51,Airport
1067,1067,Crew,67,Airline
1068,1068,Technical,156,Pilot
1069,1069,ATC,207,FAA
1070,1070,Crew,13,Pilot
1071,1071,Technical,103,FAA
1072,1072,Crew,133,Airport
1073,1073,Weather,9,FAA
1074,1074,ATC,109,Airline
1075,1075,Crew,135,Airport
1076,1076,Security,230,FAA
1077,1077,Crew,202,Airport
1078,1078,Technical,79,Pilot
1079,1079,Weather,231,Airline
1080,1080,Security,114,Airport
1081,1081,ATC,227,Pilot
1082,1082,Weather,11,Airport
1083,1083,Security,98,Pilot
1084,1084,ATC,221,Airline
1085,1085,ATC,29,FAA
1086,1086,Security,206,Airport
1087,1087,ATC,60,Pilot
1088,1088,Crew,237,Pilot
1089,1089,Security,95,Pilot
1090,1090,ATC,200,Airport
1091,1091,Weather,197,Pilot
1092,1092,ATC,236,Airport
1093,1093,ATC,54,Pilot
1094,1094,Weather,135,Airline
1095,1095,Weather,95,Pilot
1096,1096,Security,215,Airline
1097,1097,Technical,40,Pilot
1098,1098,Technical,116,Pilot
1099,1099,ATC,31,Airline
1100,1100,Technical,158,Airport
1101,1101,Security,119,Airline
1102,1102,Crew,121,Airport
1103,1103,Technical,221,FAA
1104,1104,Security,137,FAA
1105,1105,Weather,68,Airline
1106,1106,Security,239,Pilot
1107,1107,Technical,95,Airport
1108,1108,ATC,64,Airport
1109,1109,Security,205,Airport
1110,1110,Security,120,Pilot
1111,1111,Weather,206,Airline
1112,1112,Technical,189,Airport
1113,1113,Weather,61,Pilot
1114,1114,ATC,145,Pilot
1115,1115,Security,7,Pilot
1116,1116,Technical,25,Pilot
1117,1117,ATC,95,FAA
1118,1118,Security,109,Pilot
1119,1119,Crew,172,Pilot
1120,1120,Weather,51,FAA
1121,1121,Weather,102,Pilot
1122,1122,Technical,225,FAA
1123,1123,ATC,129,Airline
1124,1124,Weather,91,Airport
1125,1125,Crew,173,FAA
1126,1126,ATC,91,Airport
1127,1127,ATC,89,Pilot
1128,1128,Technical,163,Pilot
1129,1129,Security,108,Pilot
1130,1130,Security,138,FAA
1131,1131,ATC,236,Pilot
1132,1132,Crew,31,Airline
1133,1133,Crew,32,Airport
1134,1134,Crew,157,Pilot
1135,1135,ATC,220,Pilot
1136,1136,ATC,101,Airport
1137,1137,ATC,166,FAA
1138,1138,Technical,93,FAA
1139,1139,Technical,13,Airline
1140,1140,Crew,42,FAA
1141,1141,ATC,224,Airport
1142,1142,Crew,51,Airline
1143,1143,Crew,172,FAA
1144,1144,Crew,193,Airport
1145,1145,Crew,128,Airline
1146,1146,Crew,14,FAA
1147,1147,Weather,201,FAA
1148,1148,Technical,4,FAA
1149,1149,Crew,203,Pilot
1150,1150,Weather,144,Airline
1151,1151,ATC,53,Pilot
1152,1152,Security,141,Airline
1153,1153,Security,108,Airline
1154,1154,Technical,117,Pilot
1155,1155,Security,209,FAA
1156,1156,Security,92,Airline
1157,1157,Technical,178,Pilot
1158,1158,ATC,110,Pilot
1159,1159,Security,67,Airport
1160,1160,Security,219,FAA
1161,1161,Security,239,FAA
1162,1162,Security,2,FAA
1163,1163,ATC,47,FAA
1164,1164,ATC,61,Airport
1165,1165,ATC,200,Pilot
1166,1166,Technical,172,Pilot
1167,1167,ATC,17,Pilot
1168,1168,ATC,28,FAA
1169,1169,ATC,108,Airport
1170,1170,ATC,217,Airport
1171,1171,Technical,56,Pilot
1172,1172,Crew,94,Airport
1173,1173,ATC,188,Airport
1174,1174,ATC,65,Pilot
1175,1175,Security,101,FAA
1176,1176,ATC,55,Airport
1177,1177,ATC,85,Pilot
1178,1178,Weather,157,Airline
1179,1179,ATC,145,Airline
1180,1180,ATC,97,FAA
1181,1181,ATC,211,FAA
1182,1182,ATC,230,Pilot
1183,1183,Crew,34,Airport
1184,1184,Security,34,Airline
1185,1185,Security,223,FAA
1186,1186,Crew,209,FAA
1187,1187,Crew,98,Airport
1188,1188,ATC,101,FAA
1189,1189,Weather,145,Airport
1190,1190,Crew,187,Airline
1191,1191,Weather,19,Airline
1192,1192,Weather,216,Airline
1193,1193,Crew,192,Airport
1194,1194,Technical,116,Pilot
1195,1195,Technical,32,Pilot
1196,1196,ATC,39,Airport
1197,1197,ATC,38,Airline
1198,1198,Weather,215,Airline
1199,1199,Crew,48,Pilot
1200,1200,ATC,22,FAA
1201,1201,ATC,182,FAA
1202,1202,Crew,81,Airline
1203,1203,Technical,169,Airline
1204,1204,Technical,94,Airport
1205,1205,Crew,49,Airline
1206,1206,Weather,69,FAA
1207,1207,ATC,141,Airport
1208,1208,ATC,207,Airline
1209,1209,Weather,137,FAA
1210,1210,Security,42,Airport
1211,1211,ATC,221,Airport
1212,1212,Weather,31,Pilot
1213,1213,Weather,30,Pilot
1214,1214,Security,141,Airport
1215,1215,ATC,155,Pilot
1216,1216,Technical,120,Airline
1217,1217,ATC,140,Airline
1218,1218,Technical,133,FAA
1219,1219,Security,150,FAA
1220,1220,Technical,143,Pilot
1221,1221,Crew,172,Pilot
1222,1222,ATC,80,Airport
1223,1223,ATC,160,FAA
1224,1224,Security,23,Airline
1225,1225,Security,72,Airport
1226,1226,Crew,23,Airline
1227,1227,Technical,188,Airport
1228,1228,Technical,56,FAA
1229,1229,Technical,30,Airport
1230,1230,Weather,36,Pilot
1231,1231,ATC,132,Pilot
1232,1232,ATC,4,Airport
1233,1233,Technical,116,Airline
1234,1234,Security,215,Airport
1235,1235,Security,5,Airline
1236,1236,Security,102,Airline
1237,1237,Weather,1,FAA
1238,1238,Crew,72,Airline
1239,1239,Weather,202,Airport
1240,1240,Crew,142,Pilot
1241,1241,ATC,100,Airline
1242,1242,Technical,146,FAA
1243,1243,Crew,149,Pilot
1244,1244,Crew,187,FAA
1245,1245,Security,189,Airport
1246,1246,Technical,19,Airline
1247,1247,Technical,128,Pilot
1248,1248,Crew,19,FAA
1249,1249,Security,112,FAA
1250,1250,ATC,238,FAA
1251,1251,Security,21,FAA
1252,1252,Crew,170,Pilot
1253,1253,Weather,70,Pilot
1254,1254,ATC,134,FAA
1255,1255,Security,15,Airport
1256,1256,Weather,208,Airline
1257,1257,Crew,160,FAA
1258,1258,ATC,47,Airline
1259,1259,Crew,104,Pilot
1260,1260,Security,159,Airline
1261,1261,Security,120,Pilot
1262,1262,Security,143,Airport
1263,1263,Technical,164,Airline
1264,1264,Security,33,Airline
1265,1265,Technical,51,FAA
1266,1266,Technical,229,Airline
1267,1267,ATC,86,Airport
1268,1268,Technical,26,FAA
1269,1269,Weather,21,Pilot
1270,1270,Security,122,FAA
1271,1271,Security,173,Airport
1272,1272,Weather,98,Airline
1273,1273,Weather,71,Airport
1274,1274,ATC,187,Airport
1275,1275,Security,29,FAA
1276,1276,ATC,73,FAA
1277,1277,ATC,238,Pilot
1278,1278,Technical,151,FAA
1279,1279,Weather,147,Pilot
1280,1280,Weather,182,Airline
1281,1281,Weather,182,FAA
1282,1282,Security,45,Airport
1283,1283,ATC,138,Airport
1284,1284,ATC,50,Pilot
1285,1285,Crew,93,Pilot
1286,1286,Crew,114,Airline
1287,1287,Crew,200,Airline
1288,1288,Weather,51,Airline
1289,1289,Weather,199,Airline
1290,1290,Technical,46,Airport
1291,1291,Crew,41,Pilot
1292,1292,Technical,205,FAA
1293,1293,Crew,214,Airline
1294,1294,Crew,173,Airline
1295,1295,Technical,201,FAA
1296,1296,Security,69,Airport
1297,1297,Security,206,Airline
1298,1298,Crew,211,Airport
1299,1299,ATC,9,FAA
1300,1300,ATC,92,Airport
1301,1301,Technical,181,Pilot
1302,1302,Crew,189,Airline
1303,1303,Technical,40,Pilot
1304,1304,Weather,60,Airline
1305,1305,Crew,23,Airport
1306,1306,Crew,190,FAA
1307,1307,ATC,188,Pilot
1308,1308,ATC,222,Pilot
1309,1309,Security,117,FAA
1310,1310,ATC,39,Airport
1311,1311,Security,12,Airline
1312,1312,ATC,51,Pilot
1313,1313,Crew,111,Pilot
1314,1314,Crew,118,FAA
1315,1315,Technical,8,Airport
1316,1316,Technical,106,Pilot
1317,1317,Security,125,Airport
1318,1318,Security,172,Pilot
1319,1319,Crew,186,Pilot
1320,1320,Weather,21,Pilot
1321,1321,ATC,92,FAA
1322,1322,Security,199,Airline
1323,1323,Technical,185,Airport
1324,1324,Weather,136,Pilot
1325,1325,Weather,132,Airport
1326,1326,Crew,115,Pilot
1327,1327,Technical,83,Airline
1328,1328,Weather,81,FAA
1329,1329,ATC,207,Pilot
1330,1330,Crew,10,FAA
1331,1331,Technical,199,Airport
1332,1332,Crew,99,Airport
1333,1333,ATC,220,FAA
1334,1334,ATC,80,Airline
1335,1335,ATC,33,Pilot
1336,1336,Crew,48,Pilot
1337,1337,Technical,239,Airline
1338,1338,Technical,198,Airport
1339,1339,Weather,131,Airport
1340,1340,Technical,108,FAA
1341,1341,Weather,81,Pilot
1342,1342,Technical,219,Airline
1343,1343,ATC,45,Pilot
1344,1344,Crew,111,Airline
1345,1345,Crew,19,Pilot
1346,1346,ATC,139,Airport
1347,1347,ATC,151,Airport
1348,1348,ATC,69,FAA
1349,1349,Crew,194,Airline
1350,1350,Weather,106,Pilot
1351,1351,Technical,176,Airline
1352,1352,Crew,73,Airport
1353,1353,Weather,23,Pilot
1354,1354,ATC,51,Airline
1355,1355,Technical,211,FAA
1356,1356,Technical,62,Airport
1357,1357,ATC,207,Airport
1358,1358,Security,180,FAA
1359,1359,Weather,39,FAA
1360,1360,ATC,77,Airport
1361,1361,ATC,10,Pilot
1362,1362,ATC,39,Airline
1363,1363,Crew,108,Airline
1364,1364,Technical,21,Airline
1365,1365,Security,210,Pilot
1366,1366,ATC,63,FAA
1367,1367,Weather,187,Pilot
1368,1368,ATC,25,Airport
1369,1369,Security,237,FAA
1370,1370,Technical,233,Pilot
1371,1371,Weather,166,Airline
1372,1372,Technical,198,Pilot
1373,1373,Weather,4,Pilot
1374,1374,Crew,233,FAA
1375,1375,Crew,224,Airline
1376,1376,Crew,195,Airport
1377,1377,Technical,28,Airport
1378,1378,Weather,23,FAA
1379,1379,Security,99,Pilot
1380,1380,Security,216,Pilot
1381,1381,Crew,118,Pilot
1382,1382,Crew,213,Pilot
1383,1383,Weather,51,Airport
1384,1384,Security,7,Airline
1385,1385,Crew,92,Airline
1386,1386,Technical,19,Airline
1387,1387,ATC,124,FAA
1388,1388,Technical,126,Airline
1389,1389,ATC,233,Airline
1390,1390,ATC,214,FAA
1391,1391,Crew,236,Airport
1392,1392,Weather,105,Airline
1393,1393,ATC,108,Airline
1394,1394,ATC,12,Airport
1395,1395,Weather,109,Pilot
1396,1396,ATC,86,Airport
1397,1397,Technical,211,Pilot
1398,1398,ATC,201,Airport
1399,1399,ATC,165,Pilot
1400,1400,Security,5,FAA
1401,1401,Crew,164,Airline
1402,1402,Technical,20,Airline
1403,1403,ATC,65,Airport
1404,1404,Weather,213,FAA
1405,1405,Weather,78,Airline
1406,1406,Weather,22,FAA
1407,1407,ATC,56,Airline
1408,1408,Technical,27,FAA
1409,1409,Weather,165,Airport
1410,1410,Crew,120,Pilot
1411,1411,Weather,237,FAA
1412,1412,Crew,105,Pilot
1413,1413,Technical,121,Pilot
1414,1414,Crew,215,Pilot
1415,1415,Security,222,FAA
1416,1416,Weather,160,FAA
1417,1417,Technical,61,FAA
1418,1418,Crew,105,FAA
1419,1419,Security,157,Airline
1420,1420,Crew,196,FAA
1421,1421,Security,38,Pilot
1422,1422,Crew,154,Pilot
1423,1423,Security,132,Airport
1424,1424,Weather,42,Airport
1425,1425,Security,111,Airport
1426,1426,ATC,15,Airline
1427,1427,Technical,2,Airport
1428,1428,Security,209,Airline
1429,1429,Crew,99,FAA
1430,1430,Security,183,Airport
1431,1431,Security,13,Pilot
1432,1432,Technical,56,FAA
1433,1433,ATC,222,Pilot
1434,1434,Crew,84,Pilot
1435,1435,Technical,124,Airport
1436,1436,ATC,227,Airport
1437,1437,Technical,213,Pilot
1438,1438,Crew,190,Airport
1439,1439,Weather,230,Airport
1440,1440,Weather,192,Pilot
1441,1441,Weather,84,Airport
1442,1442,Weather,218,Airline
1443,1443,Crew,62,Pilot
1444,1444,Crew,92,Pilot
1445,1445,Technical,103,Airline
1446,1446,Weather,236,Airline
1447,1447,Crew,158,Airport
1448,1448,Weather,200,Pilot
1449,1449,Security,177,FAA
1450,1450,Security,51,Pilot
1451,1451,Security,8,Airport
1452,1452,Security,3,Pilot
1453,1453,ATC,26,Pilot
1454,1454,Security,5,Airport
1455,1455,Security,67,FAA
1456,1456,ATC,231,Pilot
1457,1457,Security,180,Airport
1458,1458,Technical,229,Airline
1459,1459,Crew,63,Airline
1460,1460,Security,215,FAA
1461,1461,Crew,240,Pilot
1462,1462,Weather,228,Pilot
1463,1463,Weather,146,Pilot
1464,1464,Technical,50,FAA
1465,1465,Crew,127,Airline
1466,1466,Weather,132,Airport
1467,1467,Security,73,Airline
1468,1468,Technical,133,Pilot
1469,1469,Weather,178,Airline
1470,1470,Weather,78,Pilot
1471,1471,ATC,116,Pilot
1472,1472,Weather,66,Airport
1473,1473,Weather,93,Airline
1474,1474,Crew,138,FAA
1475,1475,Weather,216,FAA
1476,1476,Crew,169,Airport
1477,1477,Security,189,Pilot
1478,1478,Technical,240,FAA
1479,1479,Weather,213,Airline
1480,1480,Technical,112,Airline
1481,1481,Crew,233,Airport
1482,1482,ATC,133,Airline
1483,1483,Crew,75,Airport
1484,1484,Crew,27,Airport
1485,1485,Crew,89,Pilot
1486,1486,Weather,139,Airline
1487,1487,Security,124,Airline
1488,1488,Crew,200,Pilot
1489,1489,Weather,132,Airline
1490,1490,Crew,209,Airport
1491,1491,Crew,185,Pilot
1492,1492,Weather,91,FAA
1493,1493,Technical,200,Pilot
1494,1494,ATC,219,Airport
1495,1495,ATC,203,FAA
1496,1496,Technical,1,Airport
1497,1497,ATC,167,FAA
1498,1498,Weather,229,Pilot
1499,1499,Security,11,Airport
1500,1500,Weather,163,FAA
1501,1501,Crew,123,Airport
1502,1502,Crew,18,Airport
1503,1503,Crew,222,FAA
1504,1504,Crew,169,Airport
1505,1505,Security,23,Airline
1506,1506,ATC,33,Pilot
1507,1507,ATC,173,FAA
1508,1508,Weather,166,FAA
1509,1509,Crew,227,FAA
1510,1510,ATC,148,Airline
1511,1511,ATC,210,Pilot
1512,1512,Security,192,FAA
1513,1513,Crew,17,FAA
1514,1514,Weather,233,Pilot
1515,1515,Security,204,Airport
1516,1516,Weather,23,Pilot
1517,1517,Technical,155,Airport
1518,1518,Technical,220,Airline
1519,1519,Weather,65,Pilot
1520,1520,Security,74,Airline
1521,1521,Technical,26,Airport
1522,1522,Weather,1,FAA
1523,1523,Technical,1,Pilot
1524,1524,ATC,224,Airline
1525,1525,Security,236,FAA
1526,1526,Weather,22,Airline
1527,1527,Technical,137,Airline
1528,1528,Security,121,Airline
1529,1529,Weather,150,Airline
1530,1530,Security,186,Pilot
1531,1531,Weather,155,Pilot
1532,1532,Security,130,Airport
1533,1533,Weather,181,Airline
1534,1534,Technical,11,FAA
1535,1535,Weather,221,FAA
1536,1536,Weather,65,Airline
1537,1537,Crew,206,Airport
1538,1538,Technical,43,Pilot
1539,1539,ATC,199,Airline
1540,1540,Crew,121,Pilot
1541,1541,Security,170,Airport
1542,1542,Technical,127,Airline
1543,1543,Weather,25,Airline
1544,1544,ATC,12,Pilot
1545,1545,Security,186,FAA
1546,1546,ATC,22,Pilot
1547,1547,Security,229,Airport
1548,1548,Weather,128,Pilot
1549,1549,Weather,49,Pilot
1550,1550,ATC,125,Airline
1551,1551,Security,206,FAA
1552,1552,Technical,182,Airport
1553,1553,Technical,154,Pilot
1554,1554,Crew,220,Airport
1555,1555,Crew,177,Airport
1556,1556,Security,16,Airport
1557,1557,ATC,226,Airline
1558,1558,Weather,70,FAA
1559,1559,Crew,151,FAA
1560,1560,Crew,227,Airport
1561,1561,Security,126,Airline
1562,1562,Crew,28,Pilot
1563,1563,Security,55,FAA
1564,1564,Crew,150,Pilot
1565,1565,Security,66,Airline
1566,1566,Technical,193,Airline
1567,1567,Security,35,Pilot
1568,1568,Crew,104,Pilot
1569,1569,Crew,133,FAA
1570,1570,Security,153,Airport
1571,1571,ATC,127,Airport
1572,1572,Security,117,FAA
1573,1573,Weather,86,Pilot
1574,1574,Security,6,FAA
1575,1575,Technical,33,Airport
1576,1576,ATC,201,Airport
1577,1577,Weather,170,Airport
1578,1578,Security,61,FAA
1579,1579,Crew,219,Airport
1580,1580,Weather,118,FAA
1581,1581,Security,62,FAA
1582,1582,Technical,41,Airline
1583,1583,ATC,232,Pilot
1584,1584,Security,62,FAA
1585,1585,Security,232,Pilot
1586,1586,Security,237,Airport
1587,1587,Technical,30,FAA
1588,1588,Weather,54,FAA
1589,1589,Security,126,Airline
1590,1590,ATC,78,Airline
1591,1591,Technical,29,Pilot
1592,1592,ATC,137,Airport
1593,1593,Weather,201,Pilot
1594,1594,Security,47,Airline
1595,1595,Security,53,Pilot
1596,1596,Crew,180,Airport
1597,1597,ATC,171,Pilot
1598,1598,Crew,131,Airport
1599,1599,ATC,133,Pilot
1600,1600,Technical,71,Airport
1601,1601,Weather,233,FAA
1602,1602,Weather,42,Airline
1603,1603,Weather,172,Pilot
1604,1604,Weather,195,Airport
1605,1605,Technical,135,Airport
1606,1606,Security,74,Pilot
1607,1607,ATC,76,FAA
1608,1608,Crew,202,Airline
1609,1609,Technical,96,Airline
1610,1610,Security,87,FAA
1611,1611,ATC,227,Airline
1612,1612,Crew,186,FAA
1613,1613,Technical,130,Pilot
1614,1614,Security,175,Airport
1615,1615,ATC,92,Airport
1616,1616,Technical,165,Airport
1617,1617,Technical,128,Airline
1618,1618,Crew,92,Pilot
1619,1619,Technical,217,Airline
1620,1620,Weather,1,Airline
1621,1621,Security,18,Pilot
1622,1622,Security,133,Airport
1623,1623,Crew,8,FAA
1624,1624,ATC,49,Pilot
1625,1625,Technical,190,Airline
1626,1626,Weather,213,Airport
1627,1627,Weather,209,Pilot
1628,1628,ATC,201,Airline
1629,1629,ATC,38,Airport
1630,1630,ATC,206,FAA
1631,1631,Crew,59,Airport
1632,1632,Security,59,Airline
1633,1633,Security,175,Airport
1634,1634,Security,45,Airport
1635,1635,Crew,169,FAA
1636,1636,Weather,27,Airport
1637,1637,Weather,103,Pilot
1638,1638,Weather,207,FAA
1639,1639,Technical,36,Airline
1640,1640,Weather,24,Pilot
1641,1641,Crew,214,FAA
1642,1642,Crew,105,Airline
1643,1643,Security,138,FAA
1644,1644,Technical,235,Airport
1645,1645,ATC,12,Airport
1646,1646,ATC,144,Airport
1647,1647,Security,65,FAA
1648,1648,Technical,221,FAA
1649,1649,Technical,170,FAA
1650,1650,Security,96,Airport
1651,1651,Weather,190,Pilot
1652,1652,Crew,158,Airport
1653,1653,Security,151,Airline
1654,1654,Technical,48,FAA
1655,1655,ATC,3,FAA
1656,1656,Weather,166,Airport
1657,1657,Security,218,Airport
1658,1658,Crew,181,Airport
1659,1659,Crew,24,Airline
1660,1660,Security,196,Airport
1661,1661,ATC,113,Airport
1662,1662,Crew,176,Airline
1663,1663,Weather,119,Airline
1664,1664,Weather,74,FAA
1665,1665,Technical,132,FAA
1666,1666,Crew,120,FAA
1667,1667,Security,25,Pilot
1668,1668,ATC,174,FAA
1669,1669,Weather,34,FAA
1670,1670,ATC,47,Airport
1671,1671,Crew,220,FAA
1672,1672,ATC,228,Airline
1673,1673,Crew,6,Airport
1674,1674,Weather,26,Airport
1675,1675,Crew,17,FAA
1676,1676,Security,85,Airline
1677,1677,Weather,40,Pilot
1678,1678,ATC,86,Airport
1679,1679,Weather,216,Airline
1680,1680,Security,148,Pilot
1681,1681,Crew,102,Pilot
1682,1682,ATC,230,Airport
1683,1683,Security,68,Airline
1684,1684,Crew,20,Pilot
1685,1685,Technical,201,FAA
1686,1686,Security,3,Airport
1687,1687,Weather,170,FAA
1688,1688,ATC,155,Airport
1689,1689,Weather,104,Airline
1690,1690,Weather,133,Pilot
1691,1691,Weather,227,FAA
1692,1692,ATC,49,Pilot
1693,1693,ATC,164,Airline
1694,1694,Crew,75,Airline
1695,1695,Crew,176,Pilot
1696,1696,Security,14,Pilot
1697,1697,Crew,182,Airport
1698,1698,Security,74,Airline
1699,1699,Security,75,Airline
1700,1700,Technical,9,Pilot
1701,1701,Technical,7,Airline
1702,1702,Crew,203,FAA
1703,1703,Security,68,Airport
1704,1704,Weather,27,Airline
1705,1705,Weather,217,Pilot
1706,1706,Crew,150,Airline
1707,1707,Crew,233,Airport
1708,1708,Crew,133,FAA
1709,1709,ATC,199,FAA
1710,1710,ATC,16,FAA
1711,1711,Crew,175,FAA
1712,1712,Technical,221,Airport
1713,1713,ATC,54,FAA
1714,1714,Security,153,FAA
1715,1715,Technical,215,Airport
1716,1716,Crew,65,Airline
1717,1717,Crew,106,Airport
1718,1718,Technical,135,Airline
1719,1719,Weather,98,Pilot
1720,1720,Technical,20,Pilot
1721,1721,Technical,120,Airline
1722,1722,Security,11,Airline
1723,1723,Security,63,FAA
1724,1724,ATC,240,FAA
1725,1725,Technical,184,Pilot
1726,1726,Weather,27,Pilot
1727,1727,Technical,136,Airport
1728,1728,Security,120,Airport
