Maintenance ID,Aircraft ID,Maintenance Date,Maintenance Technician,Maintenance Description,Maintenance Cost
487,2635,2018-03-16,Tech_208,Engine check,41783.22
488,2687,2024-06-10,Tech_407,Landing gear,22136.35
489,1648,2022-04-19,Tech_291,Engine check,5138.24
490,1767,2017-06-28,Tech_289,Routine,8676.37
491,2921,2015-02-11,Tech_133,Engine check,41414.35
492,2235,2010-12-18,Tech_21,Routine,49581.34
493,443,2015-10-07,Tech_281,Engine check,43579.15
494,1734,2017-09-20,Tech_400,Routine,28877.94
495,846,2014-02-03,Tech_12,Routine,49523.18
496,2503,2020-03-31,Tech_288,Routine,4023.45
497,1138,2019-01-16,Tech_297,Engine check,23359.41
498,955,2022-07-17,Tech_350,Engine check,41137.0
499,505,2023-07-23,Tech_416,Avionics upgrade,2810.47
500,984,2011-03-24,Tech_258,Avionics upgrade,36530.67
501,1746,2021-04-04,Tech_226,Avionics upgrade,19007.19
502,268,2011-02-27,Tech_323,Engine check,13956.0
503,1921,2018-03-25,Tech_378,Landing gear,47346.83
504,422,2011-06-10,Tech_296,Engine check,11592.05
505,2546,2019-03-15,Tech_134,Routine,26057.55
506,2141,2014-01-23,Tech_153,Avionics upgrade,26271.32
507,1860,2012-04-02,Tech_302,Landing gear,11871.41
508,2822,2011-01-09,Tech_316,Engine check,22465.7
509,584,2011-06-12,Tech_394,Landing gear,9035.36
510,2084,2010-04-18,Tech_246,Landing gear,8225.4
511,1285,2011-02-22,Tech_16,Avionics upgrade,30384.74
512,2769,2017-06-07,Tech_284,Avionics upgrade,28706.77
513,2720,2017-11-19,Tech_88,Routine,49244.7
514,1775,2019-12-18,Tech_28,Landing gear,36347.63
515,1372,2014-06-10,Tech_121,Landing gear,42965.86
516,1115,2011-01-12,Tech_189,Routine,7655.24
517,265,2018-01-03,Tech_25,Landing gear,18670.52
518,2819,2013-12-01,Tech_266,Engine check,7536.98
519,2778,2013-05-28,Tech_424,Engine check,46090.46
520,361,2019-01-16,Tech_327,Avionics upgrade,41370.28
521,2736,2023-01-20,Tech_433,Engine check,25993.3
522,2390,2018-12-14,Tech_274,Landing gear,42893.27
523,2916,2020-04-23,Tech_227,Engine check,7357.81
524,2969,2017-02-20,Tech_40,Avionics upgrade,3997.09
525,2973,2019-09-15,Tech_145,Avionics upgrade,13385.13
526,993,2011-02-11,Tech_485,Avionics upgrade,4823.12
527,2735,2010-03-10,Tech_392,Avionics upgrade,38949.7
528,2029,2013-01-08,Tech_470,Landing gear,31599.89
529,983,2017-12-07,Tech_415,Routine,17894.54
530,1439,2012-04-07,Tech_18,Routine,38315.78
531,2166,2010-09-01,Tech_209,Engine check,48673.32
532,1709,2014-06-21,Tech_144,Engine check,31146.58
533,1175,2014-05-19,Tech_248,Landing gear,11791.12
534,2868,2021-05-02,Tech_365,Routine,32394.26
535,2805,2014-11-03,Tech_151,Routine,40475.51
536,1173,2010-10-19,Tech_16,Engine check,18411.9
537,867,2011-03-13,Tech_193,Routine,10099.61
538,2638,2022-02-18,Tech_348,Engine check,10661.91
539,2485,2018-03-31,Tech_488,Engine check,27920.55
540,1344,2013-04-26,Tech_385,Avionics upgrade,32608.15
541,2833,2011-06-15,Tech_159,Routine,9350.98
542,926,2015-07-09,Tech_301,Landing gear,37671.02
543,2056,2022-12-16,Tech_93,Landing gear,33664.71
544,1037,2023-08-25,Tech_180,Routine,24067.67
545,1555,2023-04-08,Tech_418,Engine check,25397.36
546,1365,2010-04-06,Tech_34,Routine,46129.65
547,1023,2016-08-28,Tech_44,Landing gear,21465.69
548,2239,2024-12-14,Tech_125,Landing gear,5438.65
549,1304,2011-06-30,Tech_285,Engine check,19801.53
550,328,2018-06-04,Tech_168,Engine check,6255.19
551,184,2022-08-17,Tech_58,Avionics upgrade,31950.89
552,1116,2020-01-21,Tech_451,Routine,9569.31
553,1335,2013-01-30,Tech_231,Avionics upgrade,3224.68
554,1966,2014-01-22,Tech_182,Engine check,32799.7
555,691,2010-02-27,Tech_147,Engine check,45558.16
556,1098,2022-06-26,Tech_230,Landing gear,22232.55
557,174,2017-10-04,Tech_51,Avionics upgrade,29490.34
558,2309,2014-08-29,Tech_227,Avionics upgrade,42445.67
559,2561,2015-05-20,Tech_484,Landing gear,10220.89
560,875,2024-01-01,Tech_434,Engine check,20599.55
561,1303,2015-08-21,Tech_350,Avionics upgrade,38033.87
562,2524,2011-08-14,Tech_13,Routine,27202.9
563,2633,2019-12-09,Tech_304,Landing gear,29521.36
564,681,2011-10-21,Tech_163,Routine,26042.25
565,504,2013-08-18,Tech_426,Routine,9665.2
566,521,2024-03-24,Tech_138,Engine check,9967.92
567,1714,2020-01-19,Tech_11,Landing gear,7266.85
568,585,2013-02-11,Tech_475,Routine,31871.67
569,86,2021-07-17,Tech_471,Routine,39978.95
570,2415,2010-06-09,Tech_354,Landing gear,8370.09
571,147,2017-07-03,Tech_495,Avionics upgrade,39611.23
572,1929,2019-04-16,Tech_403,Routine,10527.31
573,1685,2023-12-19,Tech_473,Engine check,46064.17
574,92,2020-04-23,Tech_157,Routine,48289.52
575,1113,2011-11-09,Tech_136,Routine,47434.84
576,2551,2012-01-02,Tech_376,Routine,38402.25
577,485,2017-05-07,Tech_161,Landing gear,4025.7
578,1322,2010-02-17,Tech_64,Routine,49333.49
579,1288,2017-09-12,Tech_335,Avionics upgrade,7925.96
580,175,2011-08-10,Tech_308,Landing gear,44154.3
581,2184,2011-12-27,Tech_500,Landing gear,37618.03
582,1282,2023-12-06,Tech_34,Routine,19094.77
583,58,2018-12-02,Tech_143,Avionics upgrade,6646.46
584,588,2016-08-21,Tech_415,Engine check,5545.0
585,1317,2013-01-07,Tech_269,Avionics upgrade,36484.39
586,900,2020-07-07,Tech_358,Engine check,28969.28
587,2005,2018-07-04,Tech_38,Landing gear,13617.5
588,1670,2015-10-24,Tech_63,Landing gear,31810.96
589,2173,2022-07-26,Tech_371,Avionics upgrade,1002.1
590,2358,2011-05-28,Tech_184,Engine check,11738.79
591,2154,2016-11-14,Tech_400,Avionics upgrade,5043.15
592,2770,2024-11-28,Tech_71,Avionics upgrade,32326.95
593,741,2022-04-06,Tech_15,Engine check,43159.66
594,1579,2021-10-15,Tech_294,Landing gear,13963.99
595,2022,2019-07-03,Tech_84,Routine,23811.6
596,459,2012-01-12,Tech_16,Engine check,44443.84
597,1958,2021-06-14,Tech_102,Avionics upgrade,26147.22
598,572,2013-03-18,Tech_488,Landing gear,5977.07
599,579,2011-01-18,Tech_427,Avionics upgrade,14293.16
600,2839,2012-11-09,Tech_330,Avionics upgrade,20133.32
601,330,2022-04-09,Tech_354,Engine check,42638.1
602,2147,2019-08-23,Tech_56,Engine check,2019.42
603,960,2023-01-14,Tech_205,Avionics upgrade,34303.25
604,381,2011-05-27,Tech_435,Engine check,34645.28
605,2527,2014-12-24,Tech_88,Routine,27214.59
606,1373,2012-10-09,Tech_228,Engine check,25238.87
607,335,2015-02-07,Tech_488,Engine check,7725.96
608,561,2019-12-04,Tech_372,Landing gear,24027.52
609,1046,2015-11-14,Tech_151,Landing gear,5301.0
610,2079,2013-06-25,Tech_39,Avionics upgrade,34286.39
611,292,2021-03-15,Tech_175,Engine check,47140.11
612,1314,2023-03-03,Tech_51,Engine check,10956.92
613,2527,2021-08-07,Tech_35,Landing gear,30266.74
614,987,2016-06-24,Tech_26,Landing gear,47003.35
615,2921,2014-10-18,Tech_486,Engine check,19353.89
616,410,2014-02-21,Tech_51,Routine,15165.4
617,1763,2018-12-23,Tech_179,Routine,7706.9
618,1502,2021-03-15,Tech_210,Engine check,13257.69
619,2761,2023-01-20,Tech_67,Engine check,29441.8
620,1808,2011-08-09,Tech_257,Routine,15266.08
621,2965,2012-05-24,Tech_14,Landing gear,13160.2
622,1132,2022-10-07,Tech_198,Avionics upgrade,11759.44
623,1578,2021-03-12,Tech_459,Engine check,34367.82
624,2169,2016-12-18,Tech_41,Routine,8595.86
625,2639,2010-11-03,Tech_264,Engine check,45437.3
626,2999,2013-10-23,Tech_216,Avionics upgrade,37255.41
627,891,2020-04-03,Tech_238,Routine,19319.65
628,2062,2021-07-31,Tech_250,Avionics upgrade,40281.55
629,294,2019-10-05,Tech_76,Avionics upgrade,18334.2
630,2051,2019-02-25,Tech_428,Avionics upgrade,11370.13
631,1677,2019-05-19,Tech_121,Avionics upgrade,49925.37
632,2616,2017-01-30,Tech_111,Landing gear,35589.19
633,1667,2022-02-25,Tech_388,Engine check,41980.95
634,2093,2011-05-06,Tech_495,Routine,30580.51
635,679,2014-05-22,Tech_423,Landing gear,30218.87
636,2804,2018-12-04,Tech_321,Routine,35915.28
637,1730,2024-07-28,Tech_151,Avionics upgrade,45244.22
638,246,2011-02-16,Tech_101,Landing gear,14215.82
639,1496,2016-09-18,Tech_104,Avionics upgrade,10087.0
640,2150,2020-12-04,Tech_139,Engine check,19097.01
641,778,2014-01-16,Tech_342,Landing gear,33646.41
642,1103,2015-04-28,Tech_489,Engine check,26072.12
643,2092,2020-10-30,Tech_44,Engine check,31131.76
644,1747,2011-11-19,Tech_37,Routine,24251.19
645,92,2012-11-14,Tech_311,Engine check,42204.05
646,860,2023-12-07,Tech_129,Engine check,28885.99
647,2964,2010-02-10,Tech_5,Avionics upgrade,20780.7
648,2441,2022-05-11,Tech_271,Engine check,37021.51
649,829,2012-05-22,Tech_377,Routine,19901.96
650,2840,2012-06-28,Tech_343,Engine check,38717.51
651,2233,2016-06-24,Tech_243,Avionics upgrade,26919.04
652,1060,2017-06-30,Tech_378,Engine check,26838.1
653,1126,2013-07-30,Tech_113,Routine,47614.14
654,482,2020-04-11,Tech_316,Routine,7152.76
655,2450,2022-10-09,Tech_236,Avionics upgrade,12001.2
656,1823,2015-03-23,Tech_54,Routine,35075.13
657,2361,2020-02-04,Tech_218,Avionics upgrade,44232.09
658,2567,2014-04-28,Tech_409,Routine,2267.7
659,1564,2023-01-17,Tech_433,Landing gear,11359.93
660,376,2011-10-07,Tech_5,Routine,12196.75
661,1693,2023-06-06,Tech_330,Engine check,20562.28
662,1603,2016-10-16,Tech_160,Avionics upgrade,14293.18
663,530,2020-02-08,Tech_369,Landing gear,30920.52
664,1531,2020-03-20,Tech_160,Engine check,23934.84
665,2365,2018-07-30,Tech_370,Routine,31364.54
666,2023,2019-01-28,Tech_118,Routine,26869.18
667,2052,2017-11-05,Tech_499,Routine,37387.11
668,2621,2016-04-19,Tech_485,Engine check,21286.15
669,2976,2012-01-25,Tech_11,Avionics upgrade,29478.39
670,1191,2011-10-11,Tech_212,Routine,16986.05
671,2098,2010-09-15,Tech_411,Avionics upgrade,40073.28
672,1652,2018-12-26,Tech_119,Engine check,36621.07
673,1152,2012-01-15,Tech_432,Routine,20367.66
674,648,2024-02-20,Tech_249,Landing gear,21179.72
675,2748,2024-06-07,Tech_30,Engine check,17517.4
676,913,2016-04-22,Tech_317,Engine check,21992.0
677,211,2017-07-18,Tech_190,Landing gear,14847.86
678,2891,2015-12-29,Tech_235,Engine check,14220.07
679,1736,2017-07-05,Tech_60,Engine check,41645.96
680,2819,2014-04-27,Tech_128,Avionics upgrade,2090.44
681,712,2017-12-05,Tech_294,Landing gear,16531.24
682,377,2023-03-24,Tech_63,Engine check,44410.05
683,1215,2018-09-01,Tech_265,Routine,7374.08
684,2755,2011-12-20,Tech_125,Routine,4662.49
685,1145,2010-10-30,Tech_212,Routine,4985.93
686,1775,2017-10-07,Tech_438,Avionics upgrade,24671.58
687,1746,2014-10-16,Tech_95,Engine check,5793.51
688,2373,2013-03-17,Tech_243,Landing gear,29853.51
689,1398,2023-10-04,Tech_307,Engine check,1424.2
690,1533,2024-10-28,Tech_136,Routine,45778.83
691,147,2013-10-18,Tech_480,Avionics upgrade,46230.73
692,1528,2022-10-02,Tech_400,Landing gear,9628.09
693,1242,2017-10-08,Tech_68,Landing gear,17033.61
694,1812,2012-09-25,Tech_203,Routine,21733.47
695,76,2019-12-06,Tech_8,Routine,47325.36
696,1275,2022-04-09,Tech_205,Avionics upgrade,25046.78
697,358,2018-09-26,Tech_108,Engine check,43697.73
698,2629,2012-01-04,Tech_179,Landing gear,12260.98
699,2237,2018-09-14,Tech_450,Landing gear,23417.95
700,1511,2019-08-24,Tech_322,Avionics upgrade,26607.07
701,1439,2023-10-11,Tech_399,Routine,32616.39
702,1733,2013-12-04,Tech_80,Avionics upgrade,15435.62
703,1680,2018-08-28,Tech_182,Avionics upgrade,9358.12
704,1442,2017-02-04,Tech_121,Avionics upgrade,44171.44
705,2812,2020-01-25,Tech_10,Routine,21181.37
706,1043,2015-05-31,Tech_500,Avionics upgrade,2926.95
707,742,2018-04-25,Tech_425,Avionics upgrade,5722.55
708,897,2011-09-19,Tech_18,Avionics upgrade,10279.28
709,2808,2013-01-29,Tech_326,Engine check,25202.6
710,1464,2020-06-17,Tech_222,Engine check,24097.36
711,2424,2015-05-22,Tech_198,Engine check,22896.91
712,788,2022-08-24,Tech_483,Landing gear,26049.8
713,320,2023-05-14,Tech_208,Engine check,17578.58
714,1079,2023-09-06,Tech_390,Landing gear,16039.38
715,1711,2014-11-19,Tech_435,Engine check,30724.8
716,1000,2020-09-05,Tech_443,Engine check,45363.03
717,2593,2020-07-17,Tech_261,Routine,3644.7
718,800,2011-10-16,Tech_362,Engine check,33022.36
719,2631,2021-03-15,Tech_303,Engine check,19278.95
720,2213,2018-09-16,Tech_13,Engine check,31653.19
721,1111,2013-05-30,Tech_406,Landing gear,22474.12
722,1894,2022-09-01,Tech_375,Landing gear,37846.56
723,718,2014-03-14,Tech_45,Avionics upgrade,12704.83
724,195,2018-03-15,Tech_196,Landing gear,38472.19
725,2223,2016-04-10,Tech_367,Landing gear,14981.39
726,1854,2018-09-22,Tech_193,Engine check,1150.16
727,2341,2019-09-16,Tech_277,Engine check,47076.76
728,1263,2013-08-17,Tech_282,Landing gear,15185.67
729,683,2015-11-02,Tech_151,Avionics upgrade,17765.07
730,1422,2010-12-01,Tech_383,Engine check,15424.98
731,2319,2017-05-09,Tech_130,Avionics upgrade,49114.74
732,2897,2023-04-18,Tech_151,Landing gear,5545.2
733,1751,2020-12-11,Tech_371,Routine,41341.67
734,2064,2019-04-10,Tech_82,Avionics upgrade,27075.39
735,1459,2017-06-26,Tech_27,Routine,48417.05
736,1073,2023-02-01,Tech_224,Routine,44396.79
737,911,2018-12-31,Tech_385,Engine check,48476.56
738,1743,2017-08-30,Tech_192,Landing gear,22238.3
739,901,2020-08-13,Tech_273,Engine check,9792.21
740,490,2010-10-29,Tech_485,Avionics upgrade,22130.16
741,1034,2012-08-20,Tech_283,Landing gear,2779.41
742,2957,2018-06-22,Tech_282,Avionics upgrade,23533.98
743,1365,2014-01-28,Tech_75,Landing gear,40045.61
744,2030,2023-10-08,Tech_242,Landing gear,16344.54
745,800,2022-06-20,Tech_303,Routine,45052.66
746,2293,2015-08-14,Tech_251,Routine,18506.16
747,1422,2015-09-16,Tech_45,Engine check,20591.92
748,2444,2011-06-26,Tech_58,Routine,14257.91
749,2383,2010-07-05,Tech_55,Avionics upgrade,34206.14
750,1521,2017-12-24,Tech_306,Routine,26344.27
751,1967,2019-01-04,Tech_383,Routine,29348.86
752,2039,2020-05-16,Tech_307,Landing gear,2707.89
753,2171,2018-12-08,Tech_287,Avionics upgrade,42088.85
754,866,2019-01-30,Tech_113,Routine,5804.53
755,700,2023-01-15,Tech_173,Engine check,9971.1
756,21,2018-08-29,Tech_268,Landing gear,34315.22
757,2779,2024-07-26,Tech_266,Routine,30729.3
758,2112,2016-10-25,Tech_392,Avionics upgrade,31309.46
759,1749,2022-09-04,Tech_219,Landing gear,17171.96
760,466,2014-11-01,Tech_464,Landing gear,35506.13
761,1403,2017-05-09,Tech_413,Avionics upgrade,37701.13
762,1336,2019-10-12,Tech_45,Avionics upgrade,31628.23
763,305,2017-06-04,Tech_347,Engine check,4667.21
764,2494,2013-10-26,Tech_67,Routine,37419.29
765,860,2020-10-26,Tech_66,Landing gear,43716.81
766,2270,2020-12-09,Tech_399,Engine check,12632.02
767,1271,2016-07-12,Tech_374,Avionics upgrade,9599.72
768,2369,2022-02-14,Tech_63,Avionics upgrade,4273.28
769,454,2018-08-20,Tech_241,Landing gear,37770.98
770,1174,2010-08-27,Tech_417,Avionics upgrade,8312.22
771,1625,2017-07-02,Tech_315,Engine check,6087.95
772,1557,2012-10-24,Tech_68,Avionics upgrade,10908.58
773,1458,2019-08-22,Tech_48,Routine,19938.34
774,611,2024-02-10,Tech_155,Avionics upgrade,37931.54
775,1078,2022-03-31,Tech_314,Landing gear,43947.58
776,1389,2022-08-24,Tech_265,Routine,13954.01
777,1394,2022-06-08,Tech_251,Avionics upgrade,5556.34
778,362,2019-06-13,Tech_259,Engine check,14692.18
779,1058,2015-07-20,Tech_264,Engine check,25824.86
780,2658,2023-02-21,Tech_41,Routine,47211.6
781,1093,2014-06-14,Tech_184,Landing gear,21222.89
782,2713,2018-01-31,Tech_10,Routine,3295.72
783,408,2016-04-15,Tech_277,Engine check,47193.43
784,2,2012-03-22,Tech_367,Avionics upgrade,10557.92
785,248,2017-08-03,Tech_345,Avionics upgrade,28384.3
786,1331,2024-03-12,Tech_346,Routine,35422.61
787,2689,2012-12-29,Tech_308,Routine,24658.16
788,2747,2022-09-05,Tech_351,Avionics upgrade,38442.87
789,948,2017-05-25,Tech_110,Routine,26794.89
790,1023,2011-10-12,Tech_103,Landing gear,40145.71
791,964,2013-07-08,Tech_109,Engine check,14765.4
792,743,2014-06-18,Tech_69,Landing gear,28181.58
793,561,2019-05-27,Tech_213,Engine check,41945.88
794,1432,2018-03-12,Tech_147,Engine check,36157.83
795,1995,2010-01-27,Tech_388,Engine check,7283.28
796,2962,2016-08-09,Tech_167,Landing gear,6809.21
797,2221,2014-10-03,Tech_79,Routine,42110.06
798,1266,2015-04-08,Tech_241,Avionics upgrade,30188.35
799,1887,2022-08-26,Tech_347,Engine check,42971.38
800,1400,2018-08-13,Tech_20,Avionics upgrade,17435.7
801,988,2021-11-07,Tech_9,Engine check,32860.2
802,1934,2024-10-08,Tech_265,Engine check,2657.13
803,1102,2023-05-22,Tech_316,Avionics upgrade,49625.25
804,1469,2022-09-03,Tech_247,Engine check,31366.06
805,2792,2024-09-20,Tech_70,Landing gear,2697.74
806,2609,2013-05-25,Tech_287,Routine,23547.57
807,2934,2014-07-27,Tech_229,Landing gear,28984.64
808,205,2021-03-10,Tech_178,Landing gear,48670.43
809,983,2011-09-28,Tech_443,Avionics upgrade,40495.16
810,2257,2022-11-06,Tech_407,Routine,6332.02
811,2387,2021-03-20,Tech_475,Engine check,32517.71
812,2167,2011-05-20,Tech_322,Landing gear,13412.79
813,687,2011-10-29,Tech_499,Routine,9980.76
814,286,2011-08-17,Tech_377,Engine check,4054.96
815,418,2024-12-09,Tech_409,Routine,7200.11
816,977,2022-09-26,Tech_195,Avionics upgrade,6449.1
817,2433,2011-09-06,Tech_300,Landing gear,36087.81
818,2819,2012-06-10,Tech_405,Engine check,11616.69
819,1491,2014-07-12,Tech_243,Landing gear,8068.21
820,2410,2015-12-11,Tech_20,Avionics upgrade,4810.46
821,1512,2014-03-10,Tech_414,Landing gear,44342.9
822,97,2010-01-26,Tech_195,Routine,11278.46
823,633,2016-08-30,Tech_488,Engine check,3273.99
824,2359,2015-01-25,Tech_19,Routine,49306.24
825,2004,2013-02-28,Tech_236,Avionics upgrade,38966.24
826,178,2018-11-12,Tech_33,Landing gear,18793.48
827,1440,2012-12-10,Tech_200,Engine check,21034.19
828,1936,2023-11-27,Tech_68,Avionics upgrade,40427.47
829,1457,2013-04-28,Tech_253,Landing gear,33731.47
830,1795,2020-11-18,Tech_107,Landing gear,49083.48
831,1914,2023-02-16,Tech_263,Routine,1221.37
832,1615,2016-09-26,Tech_455,Routine,17321.35
833,1891,2021-05-08,Tech_334,Avionics upgrade,42762.77
834,2273,2014-10-04,Tech_39,Routine,46424.82
835,1906,2011-01-13,Tech_28,Engine check,7106.74
836,1684,2023-01-05,Tech_132,Routine,1954.01
837,1199,2022-08-01,Tech_414,Engine check,9277.02
838,1654,2020-09-21,Tech_395,Routine,46510.1
839,1579,2010-08-20,Tech_435,Engine check,20477.59
840,2042,2024-08-16,Tech_478,Landing gear,15793.19
841,271,2014-08-05,Tech_495,Routine,49854.96
842,369,2017-01-22,Tech_211,Landing gear,21036.62
843,133,2020-06-03,Tech_78,Engine check,10544.71
844,936,2021-10-15,Tech_334,Engine check,28395.32
845,156,2018-03-25,Tech_439,Engine check,30088.71
846,1321,2015-05-12,Tech_218,Avionics upgrade,18867.08
847,566,2016-01-02,Tech_273,Avionics upgrade,10774.61
848,48,2019-01-19,Tech_404,Landing gear,27269.59
849,2288,2015-06-09,Tech_112,Engine check,47281.3
850,1442,2016-10-29,Tech_369,Engine check,28570.17
851,115,2023-10-24,Tech_221,Landing gear,47425.47
852,2976,2021-03-18,Tech_457,Avionics upgrade,17872.58
853,85,2011-12-31,Tech_354,Avionics upgrade,21866.17
854,987,2020-05-31,Tech_209,Routine,19184.43
855,358,2017-06-22,Tech_396,Engine check,34188.19
856,2657,2019-11-29,Tech_126,Avionics upgrade,36187.97
857,886,2017-06-16,Tech_33,Routine,48045.21
858,2952,2020-12-08,Tech_338,Avionics upgrade,49754.47
859,2766,2014-02-04,Tech_118,Routine,13380.17
860,45,2024-11-02,Tech_12,Routine,5049.8
861,2561,2014-07-20,Tech_166,Routine,32939.04
862,2840,2012-07-27,Tech_283,Routine,11835.93
863,385,2012-09-17,Tech_323,Engine check,7290.89
864,1597,2013-09-05,Tech_188,Avionics upgrade,19953.72
865,1704,2014-11-07,Tech_136,Routine,22742.28
866,1363,2016-11-14,Tech_425,Avionics upgrade,38043.95
867,1714,2019-10-05,Tech_358,Landing gear,48590.49
868,283,2017-12-01,Tech_353,Routine,46903.54
869,1416,2023-10-29,Tech_349,Avionics upgrade,42663.64
870,73,2022-02-16,Tech_346,Landing gear,30967.36
871,1573,2012-12-24,Tech_380,Avionics upgrade,22370.75
872,2995,2011-07-13,Tech_332,Landing gear,11195.55
873,803,2019-11-16,Tech_411,Routine,28817.82
874,888,2023-03-28,Tech_106,Landing gear,23211.52
875,1262,2014-10-06,Tech_287,Landing gear,15558.58
876,1553,2017-10-27,Tech_49,Routine,11997.09
877,125,2011-10-06,Tech_423,Engine check,5643.24
878,1476,2017-11-01,Tech_257,Landing gear,8610.91
879,288,2014-06-14,Tech_351,Routine,6420.15
880,482,2023-08-20,Tech_295,Landing gear,3698.32
881,2709,2023-05-07,Tech_147,Avionics upgrade,2350.82
882,845,2011-12-29,Tech_77,Engine check,30599.75
883,2606,2012-09-05,Tech_244,Routine,11043.26
884,643,2019-12-04,Tech_483,Avionics upgrade,16979.82
885,2610,2011-10-12,Tech_141,Avionics upgrade,14764.11
886,2717,2020-05-11,Tech_93,Avionics upgrade,45168.78
887,557,2017-06-20,Tech_497,Avionics upgrade,18998.62
888,766,2018-02-10,Tech_495,Avionics upgrade,23266.32
889,2857,2018-05-20,Tech_350,Avionics upgrade,19928.41
890,434,2010-04-11,Tech_396,Routine,21807.6
891,766,2012-07-03,Tech_398,Avionics upgrade,6814.49
892,1333,2023-01-15,Tech_463,Avionics upgrade,10301.82
893,339,2020-05-08,Tech_285,Avionics upgrade,23209.7
894,1751,2024-12-07,Tech_492,Avionics upgrade,14510.81
895,2003,2021-04-17,Tech_198,Landing gear,34552.01
896,149,2022-06-04,Tech_341,Routine,17134.64
897,2168,2017-12-16,Tech_258,Avionics upgrade,31021.61
898,42,2023-10-25,Tech_26,Landing gear,40511.32
899,2326,2023-06-03,Tech_195,Routine,7731.8
900,1517,2011-03-12,Tech_168,Landing gear,9201.95
901,1179,2022-03-04,Tech_412,Avionics upgrade,11008.34
902,2757,2012-12-17,Tech_6,Landing gear,1453.1
903,2642,2015-02-27,Tech_403,Routine,10584.16
904,1333,2019-11-03,Tech_177,Avionics upgrade,30610.9
905,1435,2010-09-06,Tech_131,Landing gear,11527.34
