Flight ID,Aircraft ID,Arrival Time,Airline ID
790,1655,2022-06-02 09:57,50
791,1055,2012-10-23 22:37,6
792,2530,2020-11-01 05:38,35
793,647,2014-11-09 01:32,8
794,1283,2011-09-22 16:12,8
795,78,2010-04-07 19:11,11
796,2299,2021-01-28 15:37,14
797,1369,2021-05-21 08:41,12
798,1868,2023-08-20 06:20,23
799,252,2012-10-08 23:51,1
800,1596,2011-10-24 19:28,21
801,363,2023-04-30 08:22,2
802,2581,2019-08-04 08:19,24
803,1318,2018-02-20 22:10,8
804,275,2024-02-29 02:56,52
805,1632,2019-02-24 00:43,8
806,1343,2018-01-16 00:30,1
807,1319,2017-06-17 20:51,48
808,716,2018-10-23 20:04,8
809,1073,2017-09-19 03:02,14
810,1735,2013-10-01 14:41,18
811,169,2015-09-26 05:59,19
812,1966,2023-03-10 10:57,52
813,2212,2010-07-25 13:29,35
814,720,2022-07-30 11:43,1
815,171,2019-10-26 14:46,50
816,864,2012-11-02 11:22,16
817,954,2011-06-19 17:28,11
818,1564,2015-08-30 19:02,43
819,762,2016-06-20 07:33,8
820,2132,2022-09-05 03:50,33
821,2673,2022-05-07 16:48,57
822,1827,2015-12-28 21:43,20
823,55,2015-11-02 01:15,14
824,311,2024-03-19 14:41,27
825,47,2014-10-07 19:29,8
826,166,2015-06-13 16:36,7
827,250,2024-11-06 13:42,2
828,2943,2023-11-08 05:00,8
829,1362,2016-10-07 21:24,11
830,382,2014-04-03 03:35,26
831,850,2023-06-14 13:50,2
832,2859,2021-04-29 10:24,11
833,1578,2016-05-30 03:32,60
834,1589,2013-11-05 11:34,15
835,662,2018-11-20 04:22,8
836,1378,2022-11-27 19:47,10
837,2576,2010-07-04 06:08,41
838,1373,2020-01-06 19:36,8
839,2329,2017-03-29 23:42,8
840,367,2023-04-21 22:26,54
841,1565,2019-04-23 10:31,11
842,1129,2017-03-16 21:29,8
843,2475,2021-11-28 11:09,56
844,2184,2018-08-10 02:49,15
845,257,2019-01-07 23:42,42
846,2470,2018-05-29 11:17,1
847,1575,2011-10-13 16:40,11
848,1471,2023-05-18 15:22,16
849,783,2015-01-01 00:18,43
850,780,2012-04-13 21:42,32
851,431,2010-07-11 10:00,1
852,490,2017-03-06 16:45,15
853,2726,2017-03-06 18:28,28
854,334,2016-08-27 17:57,9
855,1788,2017-10-21 04:37,17
856,907,2021-02-07 01:18,11
857,2576,2020-01-21 17:32,1
858,2670,2016-02-03 19:32,13
859,2092,2022-06-23 01:58,35
860,1897,2018-11-21 20:09,61
861,1159,2015-12-05 06:42,8
862,1055,2010-06-09 05:51,8
863,2494,2016-06-09 18:25,54
864,2328,2011-07-22 09:55,14
865,1462,2024-09-17 00:49,8
866,1444,2016-03-04 17:25,12
867,2635,2012-06-10 13:28,15
868,91,2010-07-11 23:47,55
869,929,2014-08-17 01:53,2
870,1309,2023-10-09 08:06,20
871,687,2016-02-15 02:28,53
872,467,2011-07-19 12:31,26
873,484,2013-08-11 22:36,5
874,1937,2017-03-29 11:09,8
875,347,2019-04-22 12:57,33
876,2956,2024-04-16 23:59,8
877,2361,2012-01-15 16:07,19
878,2217,2016-04-08 22:04,11
879,18,2020-09-09 05:00,60
880,678,2022-09-22 22:33,19
881,1580,2017-10-31 19:58,34
882,821,2020-05-01 01:35,3
883,1995,2010-12-11 17:29,8
884,2494,2015-12-01 11:14,34
885,105,2024-11-24 15:33,2
886,676,2023-05-24 12:42,17
887,2065,2013-02-04 11:21,8
888,2801,2015-07-26 09:47,8
889,593,2011-09-13 05:41,21
890,2799,2021-08-11 21:41,14
891,2573,2010-07-18 19:37,1
892,2664,2017-01-18 17:22,22
893,1160,2014-07-29 21:44,11
894,2749,2019-10-03 12:07,46
895,1903,2012-07-03 09:50,19
896,1830,2023-06-18 15:59,37
897,2321,2011-11-13 20:38,43
898,810,2020-06-02 23:57,4
899,2450,2011-08-24 01:09,58
900,760,2021-08-26 11:33,55
901,541,2015-04-13 04:03,21
902,562,2012-12-04 21:42,37
903,1402,2012-03-27 23:41,8
904,2769,2012-10-12 02:57,46
905,2665,2015-10-17 13:16,17
906,2327,2011-07-07 18:53,48
907,1871,2014-01-04 01:58,43
908,1931,2016-09-07 16:31,8
909,654,2011-12-17 21:06,43
910,2209,2010-09-01 12:43,44
911,2885,2013-11-08 08:58,8
912,221,2018-10-19 15:47,10
913,340,2018-10-07 20:41,42
914,2386,2012-06-24 13:43,59
915,2543,2014-08-29 08:18,49
916,2078,2011-08-19 15:57,38
917,656,2014-08-30 07:01,8
918,1997,2017-12-27 10:02,8
919,1417,2018-01-30 23:50,30
920,31,2016-01-13 01:42,43
921,2403,2013-02-20 19:47,27
922,2359,2016-10-06 19:52,43
923,694,2016-07-18 08:02,55
924,973,2016-10-26 18:32,31
925,2229,2019-06-06 05:25,2
926,2699,2024-04-18 23:24,8
927,392,2015-05-17 20:44,8
928,2616,2017-11-04 06:48,8
929,307,2022-12-07 20:44,8
930,1775,2013-03-11 13:21,9
931,1733,2012-04-30 23:41,17
932,785,2013-07-14 17:48,43
933,911,2012-04-11 22:43,11
934,2564,2016-09-04 03:17,30
935,825,2020-12-18 01:54,29
936,2373,2010-03-26 19:17,39
937,913,2022-10-03 18:46,38
938,855,2021-03-10 08:02,2
939,2366,2022-01-03 23:55,1
940,2515,2023-09-26 11:20,8
941,1648,2024-11-23 01:12,51
942,1954,2017-07-12 02:50,43
943,858,2012-02-11 21:44,33
944,2908,2021-06-24 05:09,18
945,832,2021-05-29 04:18,33
946,1084,2016-01-30 08:52,14
947,1822,2022-09-23 16:43,15
948,1427,2015-11-08 02:48,20
949,1671,2020-03-28 02:01,60
950,944,2013-06-22 16:04,41
951,1650,2023-10-17 17:34,11
952,2698,2016-06-26 08:11,14
953,1738,2011-01-25 08:24,9
954,2596,2019-08-28 13:54,20
955,2757,2024-11-28 21:27,8
956,299,2023-10-06 05:29,21
957,125,2024-09-21 00:11,1
958,2170,2024-04-16 20:33,8
959,2310,2016-06-10 05:42,11
960,120,2016-03-13 18:14,27
961,1718,2011-06-26 06:05,15
962,1062,2014-02-26 02:43,42
963,408,2019-07-07 01:53,11
964,737,2021-05-18 15:07,8
965,1909,2013-01-25 10:43,52
966,1035,2017-02-23 11:05,43
967,2882,2019-01-03 15:39,17
968,2782,2011-09-15 03:36,19
969,1751,2018-06-20 16:52,2
970,1638,2021-10-17 23:55,19
971,1863,2022-04-07 00:03,28
972,1085,2013-10-29 05:57,8
973,2683,2021-11-23 02:58,8
974,2953,2019-12-23 00:36,8
975,2059,2021-06-27 06:45,58
976,558,2015-07-22 17:24,10
977,1344,2020-01-24 12:35,27
978,1143,2016-07-12 07:15,17
979,180,2013-02-03 12:56,8
980,309,2020-01-08 18:56,49
981,153,2023-02-16 16:51,55
982,2844,2010-09-28 08:05,8
983,1648,2020-03-03 21:20,60
984,1388,2015-10-13 10:50,46
985,588,2013-07-12 13:02,26
986,168,2014-11-21 17:42,2
987,2741,2024-01-07 17:45,8
988,375,2012-05-01 04:57,8
989,2318,2024-07-28 17:49,2
990,2874,2015-03-22 15:54,35
991,1112,2017-08-12 16:02,21
992,578,2021-04-17 05:44,43
993,1359,2011-01-13 21:05,52
994,853,2017-09-26 01:10,37
995,521,2016-05-08 09:14,12
996,1032,2012-01-11 21:15,35
997,732,2019-04-10 06:25,19
998,1636,2016-05-13 14:03,43
999,992,2023-11-15 06:00,8
1000,547,2017-04-25 08:56,8
1001,169,2021-01-06 15:09,8
1002,662,2010-08-06 18:33,8
1003,493,2015-09-30 00:00,5
1004,746,2012-06-28 14:44,35
1005,1274,2013-09-10 05:05,1
1006,419,2023-03-28 12:42,11
1007,627,2022-04-06 20:28,8
1008,585,2013-11-22 19:24,8
1009,1619,2023-09-17 03:59,16
1010,1313,2024-07-07 11:58,43
1011,917,2016-06-16 14:23,8
1012,2337,2010-07-01 11:09,32
1013,1446,2017-12-08 08:51,52
1014,1036,2024-08-16 03:07,31
1015,2819,2019-08-19 12:57,1
1016,168,2018-06-28 14:23,55
1017,1595,2016-08-02 23:31,3
1018,1412,2017-12-05 22:12,43
1019,2316,2020-07-05 22:51,51
1020,1724,2024-08-01 02:20,37
1021,1951,2018-06-25 15:51,11
1022,2215,2010-02-20 16:12,38
1023,1692,2021-09-07 01:29,8
1024,674,2015-05-11 06:02,17
1025,536,2022-12-17 11:33,8
1026,1008,2024-01-02 15:56,9
1027,2964,2013-10-02 18:36,1
1028,1976,2023-02-26 10:25,8
1029,2615,2017-06-20 20:45,8
1030,1361,2011-10-11 12:50,8
1031,642,2019-07-28 02:54,16
1032,1628,2022-05-02 15:07,8
1033,132,2022-05-03 07:47,14
1034,414,2011-12-16 19:12,24
1035,1277,2023-11-01 02:26,8
1036,2270,2012-10-18 18:07,34
1037,2861,2011-06-29 07:29,46
1038,2568,2023-01-02 08:48,11
1039,736,2014-07-07 19:21,59
1040,361,2018-03-31 21:39,1
1041,1858,2015-02-13 01:55,30
1042,284,2024-04-16 23:58,2
1043,2977,2020-11-03 11:59,20
1044,2994,2015-04-27 15:31,38
1045,1065,2019-08-24 21:35,8
1046,2586,2014-08-17 11:36,21
1047,2904,2014-02-14 14:06,8
1048,1073,2018-02-27 09:12,48
1049,498,2018-10-12 08:27,10
1050,293,2019-02-11 15:11,4
1051,1879,2017-06-28 03:54,61
1052,2862,2023-01-27 00:42,14
1053,2701,2021-05-09 11:37,50
1054,1844,2021-05-14 04:54,48
1055,1118,2024-09-23 04:17,48
1056,2442,2015-02-22 12:15,43
1057,40,2015-02-08 08:31,15
1058,619,2011-08-06 20:55,8
1059,1040,2012-08-01 10:56,52
1060,703,2014-03-16 06:17,30
1061,2177,2010-08-15 07:35,43
1062,2492,2018-03-03 22:15,11
1063,2494,2015-09-20 20:38,43
1064,1016,2010-09-28 08:38,56
1065,756,2018-08-14 02:42,8
1066,2532,2011-04-05 09:07,18
1067,2840,2011-01-25 08:49,8
1068,1480,2022-05-15 01:29,57
1069,1032,2012-01-07 21:29,53
1070,2518,2017-09-07 09:02,19
1071,1860,2010-05-22 04:46,1
1072,1257,2021-08-31 02:11,1
1073,2651,2019-12-27 22:00,43
1074,2879,2015-03-18 18:31,8
1075,666,2022-02-26 14:30,13
1076,2667,2016-01-22 08:02,44
1077,1506,2010-04-29 13:03,1
1078,795,2022-09-20 07:59,22
1079,1316,2010-12-27 01:44,2
1080,1282,2017-07-18 11:57,1
1081,1983,2024-09-28 05:13,43
1082,1440,2021-06-10 21:20,8
1083,599,2010-06-11 17:48,11
1084,59,2012-08-23 16:17,17
1085,1920,2021-06-23 02:26,29
1086,1919,2023-01-28 00:39,11
1087,2263,2016-04-21 03:04,26
1088,215,2022-11-22 17:11,8
1089,2028,2017-02-18 15:53,12
1090,68,2017-03-21 09:37,1
1091,2851,2013-04-13 07:56,30
1092,1952,2016-05-17 19:52,8
1093,2984,2023-05-11 05:39,23
1094,791,2015-02-10 03:23,8
1095,632,2024-07-08 09:29,19
1096,2172,2019-06-30 03:38,7
1097,662,2017-04-14 23:50,8
1098,37,2019-09-18 13:10,11
1099,2622,2024-05-19 01:28,9
1100,302,2018-11-06 23:37,1
1101,2681,2017-03-23 08:07,7
1102,92,2022-09-08 05:48,53
1103,91,2016-04-24 23:12,7
1104,1476,2023-09-13 12:01,43
1105,119,2024-01-15 13:24,11
1106,2203,2017-02-14 21:58,1
1107,2751,2020-02-11 12:42,52
1108,717,2013-10-14 14:46,43
1109,1357,2015-01-16 09:58,27
1110,717,2010-08-03 08:49,15
1111,2679,2018-10-08 03:11,24
1112,234,2018-10-16 20:09,52
1113,2551,2012-02-20 07:08,19
1114,2758,2017-09-02 20:47,21
1115,124,2010-05-07 02:38,1
1116,1788,2023-02-26 13:24,8
1117,2026,2012-01-13 20:43,48
1118,2310,2018-06-30 16:19,31
1119,2757,2010-07-24 04:56,50
1120,2831,2012-04-01 16:43,23
1121,1958,2024-10-05 06:38,38
1122,2931,2019-03-14 11:25,8
1123,1467,2014-11-18 01:46,35
1124,1103,2021-09-02 06:43,8
1125,2132,2013-03-24 17:50,11
1126,1146,2017-08-08 15:58,8
1127,1045,2019-05-21 00:58,2
1128,502,2018-09-08 21:55,43
1129,63,2011-06-02 18:17,15
1130,1264,2013-06-27 02:04,14
1131,2746,2014-11-08 09:39,55
1132,2260,2010-05-08 09:03,8
1133,357,2012-01-03 08:50,28
1134,973,2020-02-07 19:12,22
1135,1971,2011-11-17 03:56,13
1136,1350,2014-01-15 01:49,32
1137,541,2012-10-14 08:33,1
1138,432,2020-10-19 04:06,60
1139,2085,2014-03-05 10:31,1
1140,1268,2021-10-29 07:28,2
1141,1377,2011-07-26 11:11,44
1142,2222,2014-07-31 17:10,46
1143,886,2024-02-01 19:27,7
1144,1538,2018-08-14 01:27,37
1145,2059,2016-11-11 06:12,8
1146,745,2016-07-31 21:23,8
1147,1627,2018-10-13 18:49,8
1148,2156,2024-08-18 16:57,43
1149,1285,2022-02-19 17:31,8
1150,365,2015-11-19 01:58,17
1151,1395,2011-08-27 13:58,1
1152,156,2018-11-30 10:22,1
1153,2109,2018-12-27 14:39,8
1154,2720,2013-06-12 22:22,26
1155,1682,2011-01-25 04:13,58
1156,953,2011-11-11 17:02,8
1157,2831,2023-02-08 19:19,1
1158,92,2016-11-16 02:57,43
1159,1962,2017-06-08 09:03,43
1160,2421,2023-02-10 10:28,8
1161,1788,2015-01-19 09:21,55
1162,2242,2010-06-04 10:08,49
1163,2358,2012-06-20 14:54,1
1164,2268,2018-06-27 19:57,18
1165,479,2013-07-01 11:56,8
1166,1922,2013-09-25 01:01,8
1167,1281,2012-01-27 11:09,4
1168,1344,2016-09-01 15:02,30
1169,917,2011-07-21 01:01,18
1170,1722,2012-04-23 01:56,2
1171,1775,2018-02-21 03:23,11
1172,1119,2013-05-16 18:42,43
1173,7,2011-08-03 21:47,35
1174,118,2024-04-03 04:31,57
1175,2798,2023-03-17 09:47,8
1176,2907,2011-02-28 17:00,2
1177,2942,2013-06-27 10:07,8
1178,2816,2015-05-01 00:33,19
1179,2769,2012-11-01 02:21,8
1180,2805,2020-03-25 07:19,8
1181,1570,2014-08-15 12:56,48
1182,168,2020-10-04 06:16,20
1183,1220,2012-01-28 08:08,52
1184,1409,2017-09-20 13:17,8
1185,747,2021-10-28 08:04,12
1186,738,2018-07-22 19:55,20
1187,247,2020-01-16 23:55,43
1188,1435,2011-02-14 16:49,30
1189,1953,2016-06-08 16:12,8
1190,158,2018-12-31 11:53,46
1191,1111,2024-07-11 10:10,17
1192,1179,2014-07-28 12:40,19
1193,1905,2018-09-10 00:19,14
1194,2287,2024-08-11 03:41,11
1195,1934,2013-04-13 02:53,38
1196,528,2010-04-28 01:39,11
1197,2652,2024-08-03 10:59,8
1198,2623,2011-03-25 03:34,8
1199,673,2015-04-02 20:20,11
1200,922,2022-01-18 22:26,41
1201,316,2022-10-13 08:18,43
1202,2625,2016-12-31 08:30,51
1203,1122,2019-05-09 07:35,17
1204,882,2023-07-20 15:11,29
1205,1349,2013-04-16 15:46,8
1206,1830,2015-03-18 05:42,8
1207,2983,2011-06-09 22:01,42
1208,2259,2010-06-10 07:53,8
1209,1628,2014-08-02 07:06,11
1210,2137,2012-02-17 05:10,16
1211,602,2015-09-02 16:08,21
1212,1745,2011-06-13 15:29,14
1213,621,2020-10-30 03:32,8
1214,2135,2019-10-21 00:43,19
1215,2200,2019-02-15 07:54,20
1216,2145,2014-07-01 18:54,14
1217,500,2011-10-11 04:56,17
1218,543,2024-11-20 10:30,8
1219,1572,2016-03-01 01:15,34
1220,2485,2016-05-10 03:04,35
1221,2082,2017-08-19 08:45,8
1222,1241,2017-05-24 03:58,21
1223,145,2023-09-19 15:22,3
1224,1484,2024-03-23 15:04,8
1225,1235,2020-07-07 14:00,14
1226,2479,2023-11-02 21:57,10
1227,384,2023-06-11 12:28,9
1228,1876,2016-02-12 11:19,8
1229,2958,2011-06-14 16:52,33
1230,2914,2019-02-26 17:03,33
1231,895,2011-01-21 23:12,8
1232,2715,2023-09-05 01:27,8
1233,1100,2012-02-01 10:30,8
1234,1057,2012-08-10 08:11,10
1235,1884,2011-04-14 18:18,37
1236,1239,2023-08-10 07:24,56
1237,2927,2010-09-19 02:57,26
1238,1453,2013-11-20 17:20,16
1239,244,2017-11-09 18:53,1
1240,40,2011-06-01 05:32,42
1241,1266,2012-07-29 20:57,12
1242,952,2023-06-26 05:20,11
1243,2581,2010-03-03 21:14,2
1244,2466,2010-07-05 14:49,43
1245,2248,2012-10-18 08:40,8
1246,2301,2019-08-09 07:04,29
1247,2131,2013-10-01 21:38,11
1248,316,2016-12-01 05:36,33
1249,2199,2019-03-05 08:27,62
1250,1233,2010-03-14 19:36,11
1251,1405,2023-05-16 01:09,1
1252,2889,2016-12-26 17:46,8
1253,249,2013-01-20 13:21,43
1254,2322,2024-09-22 00:29,24
1255,1023,2015-09-19 09:10,50
1256,555,2014-01-16 19:00,9
1257,1814,2020-03-07 00:33,11
1258,2769,2021-12-30 15:30,8
1259,1923,2012-10-12 03:43,8
1260,934,2024-05-13 17:07,8
1261,2735,2019-02-12 13:59,62
1262,2580,2012-02-19 01:38,26
1263,2444,2011-07-29 02:13,8
1264,2615,2020-09-09 01:46,43
1265,1121,2019-01-19 08:23,11
1266,2737,2023-06-14 12:37,13
1267,1143,2015-04-20 03:41,26
1268,2751,2013-06-20 08:40,22
1269,1744,2020-05-12 22:53,8
1270,1261,2014-04-16 06:42,8
1271,1855,2010-11-19 14:28,25
1272,14,2017-11-10 02:34,44
1273,2740,2020-10-09 11:25,12
1274,788,2023-07-11 07:27,4
1275,2774,2011-01-25 11:21,21
1276,304,2022-01-16 16:39,43
1277,138,2020-09-16 18:11,8
1278,2969,2013-09-30 01:45,1
1279,2278,2021-01-11 21:58,62
1280,1536,2019-10-05 11:03,37
1281,2307,2011-06-25 00:19,8
1282,1532,2023-07-07 00:43,14
1283,2366,2016-08-20 03:55,19
1284,582,2024-06-20 18:01,11
1285,1596,2019-04-29 16:06,11
1286,1142,2015-03-30 21:45,8
1287,2840,2023-01-11 04:43,42
1288,802,2023-06-24 02:40,18
1289,2716,2011-10-21 05:00,55
1290,2558,2013-03-07 03:50,14
1291,2067,2011-10-10 01:08,52
1292,889,2014-09-06 11:49,27
1293,993,2013-05-08 17:30,19
1294,2363,2014-02-24 17:47,7
1295,2645,2012-01-16 17:24,8
1296,901,2020-06-04 10:48,20
1297,477,2013-10-05 03:39,30
1298,1506,2016-12-31 01:42,10
1299,2260,2020-12-25 11:48,53
1300,1951,2014-08-22 21:24,48
1301,2468,2011-02-24 02:49,33
1302,1026,2012-12-07 15:48,1
1303,1540,2010-08-19 04:13,17
1304,1635,2023-08-21 17:36,2
1305,2321,2020-03-08 13:15,8
1306,1119,2015-10-09 07:57,8
1307,2500,2015-02-04 18:21,20
1308,1898,2020-02-12 22:27,11
1309,38,2012-12-17 07:37,8
1310,2161,2018-07-03 05:27,19
1311,1249,2012-12-15 23:38,1
1312,1349,2023-11-27 18:40,12
1313,1695,2023-12-24 14:57,43
1314,274,2019-03-24 15:29,17
1315,2997,2017-10-05 11:46,8
1316,553,2011-12-13 20:39,8
1317,1664,2012-06-19 00:07,11
1318,2865,2010-11-08 08:33,32
1319,408,2014-08-07 11:44,17
1320,2654,2015-05-16 10:17,11
1321,2744,2016-04-18 05:33,20
1322,367,2013-04-23 22:54,46
1323,1700,2017-09-25 01:42,43
1324,1905,2015-01-29 07:56,28
1325,382,2018-03-18 10:55,3
1326,47,2024-09-20 18:39,41
1327,2990,2023-09-03 12:46,52
1328,2531,2016-07-13 06:13,8
1329,1678,2022-02-06 17:19,11
1330,129,2017-07-08 18:09,18
1331,1938,2017-09-14 00:56,8
1332,2860,2013-02-02 13:01,8
1333,1498,2024-04-19 19:00,55
1334,2213,2023-04-30 00:00,1
1335,1554,2016-02-04 11:04,51
1336,2844,2020-04-30 05:34,2
1337,2193,2016-06-11 12:22,8
1338,138,2022-09-30 15:36,2
1339,2628,2011-07-24 07:49,1
1340,2602,2024-03-12 11:56,8
1341,2045,2020-08-15 03:58,35
1342,331,2012-05-11 05:04,21
1343,1917,2014-04-23 01:50,31
1344,1210,2013-07-10 02:04,43
1345,2955,2016-01-06 02:11,62
1346,2479,2016-04-07 21:00,35
1347,488,2021-02-21 20:28,27
1348,2054,2024-02-21 07:19,62
1349,1558,2020-05-07 10:43,8
1350,549,2012-03-22 17:54,43
1351,2432,2019-09-12 14:17,2
1352,1061,2016-09-13 21:24,43
1353,2144,2022-08-30 09:23,8
1354,2857,2020-10-23 16:58,42
1355,2812,2022-03-12 04:54,11
1356,1161,2012-04-29 10:51,8
1357,1074,2015-11-19 08:38,60
1358,455,2014-08-24 19:37,44
1359,1262,2018-04-14 06:06,48
1360,1683,2014-12-01 01:26,1
1361,2078,2012-03-24 01:03,30
1362,2510,2019-11-10 08:55,8
1363,1489,2011-10-24 19:46,1
1364,13,2020-02-21 15:06,23
1365,195,2024-08-22 02:23,1
1366,2569,2016-10-07 12:45,14
1367,1729,2019-08-02 16:31,43
1368,1913,2010-02-03 23:58,24
1369,2650,2010-02-05 02:14,8
1370,2914,2016-10-02 17:29,15
1371,433,2017-05-16 16:00,35
1372,1959,2019-10-03 15:28,43
1373,2641,2020-04-08 11:37,48
1374,380,2015-08-16 14:17,8
1375,107,2020-06-01 22:17,56
1376,299,2020-09-27 14:19,8
1377,2955,2011-11-22 00:43,8
1378,2001,2017-12-01 07:08,8
1379,1103,2012-01-19 12:00,60
1380,2801,2016-11-02 11:14,52
1381,2408,2014-11-07 21:14,37
1382,1253,2015-06-21 18:46,17
1383,1607,2024-11-12 01:29,21
1384,609,2010-05-03 14:57,57
1385,1933,2014-08-30 21:38,9
1386,2811,2017-08-17 22:08,7
1387,985,2013-04-29 16:07,10
1388,1798,2017-09-24 05:10,58
1389,162,2018-01-10 20:27,19
1390,1733,2018-08-14 22:29,14
1391,2829,2022-12-08 01:54,49
1392,1607,2018-10-05 21:17,34
1393,2283,2015-11-24 19:45,8
1394,469,2014-05-17 10:53,38
1395,1703,2013-06-26 07:11,16
1396,1003,2012-05-12 23:12,8
1397,487,2020-01-03 14:18,38
1398,2566,2014-11-26 13:04,46
1399,324,2018-12-15 11:23,1
1400,471,2020-07-27 08:05,16
1401,1985,2023-05-19 14:09,8
1402,164,2013-06-20 10:55,42
1403,2895,2014-02-15 00:27,8
1404,457,2017-09-28 23:26,41
1405,1197,2013-06-25 22:28,34
1406,986,2022-09-12 02:49,17
1407,670,2023-04-15 00:43,46
1408,1816,2016-05-11 01:57,27
1409,1282,2012-09-17 05:04,1
1410,2646,2012-06-17 18:08,8
1411,1527,2011-06-06 06:49,8
1412,2157,2023-09-12 14:46,51
1413,2116,2011-11-20 00:47,4
1414,1616,2022-12-30 17:40,8
1415,1292,2018-03-09 00:43,62
1416,1560,2010-07-16 14:13,8
1417,657,2017-11-27 20:16,1
1418,2595,2017-03-21 03:55,28
1419,1101,2017-10-01 23:38,43
1420,1058,2011-10-18 09:37,43
1421,2971,2024-02-08 07:14,35
1422,1363,2012-09-23 19:37,26
1423,248,2017-02-23 03:18,8
1424,394,2013-05-18 12:26,1
1425,2319,2024-12-17 10:06,14
1426,1401,2022-11-10 23:40,8
1427,2220,2010-08-01 17:55,18
1428,2398,2012-03-16 02:53,1
1429,1461,2014-10-02 18:04,8
1430,46,2018-10-08 09:43,8
1431,759,2015-08-07 21:04,8
1432,1878,2015-05-02 01:35,32
1433,193,2015-12-27 22:20,60
1434,2807,2018-09-15 06:06,56
1435,1252,2012-05-28 17:46,12
1436,1549,2014-04-05 01:55,1
1437,906,2017-01-22 04:59,12
1438,2528,2018-07-01 19:01,23
1439,1834,2021-03-10 17:33,62
1440,575,2018-07-16 12:34,19
1441,1245,2022-08-18 16:48,52
1442,510,2018-10-25 02:20,22
1443,472,2019-08-16 23:37,11
1444,1976,2020-12-03 08:00,31
1445,320,2020-01-19 20:14,2
1446,437,2021-02-07 14:31,8
1447,1237,2018-01-15 21:50,8
1448,259,2022-11-10 13:12,57
1449,1482,2020-01-21 05:28,24
1450,1124,2020-10-11 23:34,8
1451,1997,2022-11-13 11:59,8
1452,925,2017-03-21 01:19,8
1453,2402,2015-02-23 23:27,29
1454,1785,2018-10-14 10:52,49
1455,2173,2017-09-24 00:22,35
1456,1086,2021-06-28 21:21,2
1457,60,2014-02-14 12:28,8
1458,1887,2014-06-20 04:48,11
1459,418,2016-02-09 00:44,38
1460,2996,2017-03-14 15:23,1
1461,945,2021-09-12 01:42,33
1462,900,2012-01-31 23:21,33
1463,2016,2018-12-29 20:41,24
1464,2500,2012-07-02 17:17,11
1465,2764,2021-10-28 02:03,55
1466,171,2021-03-11 05:07,30
1467,300,2023-06-28 15:57,8
1468,2363,2016-12-03 23:11,46
1469,1644,2012-05-19 03:02,13
1470,782,2023-12-11 16:45,43
1471,938,2019-06-05 01:31,19
1472,1009,2020-04-25 12:02,37
1473,378,2022-11-20 22:07,10
1474,1669,2019-11-27 14:40,62
1475,2328,2019-03-29 12:55,27
1476,1815,2010-12-07 02:15,52
1477,1408,2011-05-06 04:53,30
1478,2923,2016-09-16 21:14,11
1479,933,2019-10-03 11:29,8
1480,793,2022-04-09 12:29,8
1481,1269,2016-08-02 17:13,43
1482,41,2021-01-12 06:19,11
1483,2505,2019-07-27 20:28,15
1484,1918,2017-08-10 04:17,16
1485,1806,2017-10-18 16:05,19
1486,1658,2015-06-02 03:45,38
1487,961,2012-03-22 09:24,8
1488,2618,2011-08-30 07:26,8
1489,1011,2011-05-26 17:35,57
1490,2178,2014-05-02 11:29,9
1491,2431,2017-09-14 19:47,1
1492,166,2016-01-06 20:25,3
1493,1827,2018-02-02 17:39,15
1494,2013,2021-04-12 13:11,37
1495,46,2020-07-11 05:49,11
1496,2273,2022-12-27 19:53,50
1497,2667,2023-03-17 18:14,48
1498,1122,2017-06-26 00:19,8
1499,2601,2018-07-07 06:52,8
1500,2200,2014-01-12 00:40,14
1501,1868,2020-05-13 12:33,2
1502,491,2010-04-23 17:51,11
1503,36,2012-08-28 22:39,2
1504,1743,2023-09-02 22:27,55
1505,1145,2015-09-22 00:28,11
1506,1586,2022-09-22 03:05,62
1507,760,2019-04-10 00:50,1
1508,1017,2024-05-12 04:11,52
1509,1532,2013-06-19 05:14,14
1510,1544,2020-04-24 23:40,48
1511,171,2011-07-10 19:13,11
1512,1684,2022-08-18 23:41,21
1513,2800,2021-03-29 07:43,18
1514,2365,2010-09-22 12:10,31
1515,1329,2020-07-05 11:49,8
1516,465,2016-05-06 17:55,62
1517,2152,2018-11-13 14:54,43
1518,1389,2022-11-02 23:33,8
1519,1643,2024-10-14 21:40,17
1520,255,2011-10-26 20:22,23
1521,946,2024-05-22 15:31,1
1522,723,2013-01-19 17:35,8
1523,281,2016-11-30 13:41,8
1524,1720,2018-07-11 06:09,26
1525,1107,2012-04-24 10:48,8
1526,2997,2013-02-03 01:49,21
1527,2387,2020-01-19 04:27,11
1528,1305,2022-04-19 00:34,8
1529,1712,2011-01-08 23:05,53
1530,2195,2024-03-25 12:41,17
1531,2584,2021-06-10 10:07,42
1532,794,2013-06-14 13:32,20
1533,731,2023-09-18 20:49,34
1534,678,2014-07-02 13:38,8
1535,102,2023-06-14 07:22,35
1536,822,2015-04-19 17:06,9
1537,2371,2023-12-06 04:33,8
1538,670,2024-11-29 05:09,60
1539,2434,2022-07-27 15:42,14
1540,1111,2012-11-01 14:09,58
1541,2683,2021-08-06 06:48,1
1542,2732,2017-05-21 19:11,19
1543,2877,2024-09-10 15:04,8
1544,2178,2014-07-13 05:54,44
1545,1094,2024-05-29 12:29,20
1546,2384,2021-11-28 23:14,7
1547,904,2013-11-07 20:22,52
1548,707,2017-01-05 06:05,19
